gbar_Ikdrf,gbar_Ikdrs,gbar_Ika,gkhbar_Ih,gbar_cat,gkbar_kca,g_passsd,g_passaxon,gkl_Kleaksd,gkl_Kleakaxon,gna_Nasoma,gna_Nadend,gna_Naaxon,gbar_IM
0.053181655337978,0.000269955417345,0.008569082601739,1.53578493762399E-05,0.013345970742497,9.66659471478118E-05,2.42972402151098E-06,0.000381581643177,8.73718693437317E-06,0.000111660832574,0.040444124627262,0.011608920311881,0.03954565821358,0.000115707994447
0.049583774939279,0.000267293298538,0.006275532566298,1.44152247892877E-05,0.011377289333687,0.000201928584318,5.33751044417135E-06,0.000251598695151,1.01720996027303E-05,0.000159539543719,0.042737255087675,0.011656123150036,0.039394475367644,4.27833682247373E-05
0.053333767856339,0.000395164375744,0.006224255771075,1.44999271619157E-05,0.009054213850792,0.000372920357429,3.79246018435923E-06,0.000260211009364,9.94839472829484E-06,0.000106144316398,0.034552872650086,0.013401862172892,0.041828281885599,3.70654592945653E-05
0.04309234042894,5.71660137267247E-05,0.009824602670711,1.31305163787109E-05,0.011181016854356,0.000268504667429,6.64064526258098E-06,0.000132189791059,8.63167694142983E-06,8.19906746828736E-05,0.046323905717624,0.009851653583416,0.016234960141429,2.16130781166691E-05
0.048805136852959,9.79336012001605E-05,0.006968567011234,1.49474267171601E-05,0.010160784951343,0.000309905059626,4.67991463500138E-06,0.00030069838599,9.14722881388313E-06,0.000127317996547,0.039688007624695,0.011816242859494,0.039446312718899,4.72362824521368E-05
0.056743603553318,0.000300704914438,0.00412904146809,1.50681530447346E-05,0.011305472611014,0.000172541851959,5.61774129787926E-06,0.000105272533614,1.23303276072125E-05,0.000105417288768,0.03885314686698,0.013476027160992,0.025142703806621,9.4001030749882E-05
0.047195600773465,0.000241874973199,0.006110081483318,1.51186104211305E-05,0.011483600715647,0.000176270489156,4.37249630854054E-06,0.000176008237755,1.08864184453938E-05,9.46984194588961E-05,0.044903336016623,0.0107616840534,0.018194439888947,4.55608999219246E-05
0.044694755326113,0.000290158161512,0.006525068709678,1.52999206532608E-05,0.009811971008275,0.000157651777543,3.95534703290073E-06,0.000202580572924,9.71610932399163E-06,9.89937148301369E-05,0.036533549827541,0.010370199461399,0.040318369689633,5.91830737097592E-05
0.047384190019184,0.000231117852694,0.007960695503055,1.3550499975076E-05,0.011264010635734,0.000215062322699,3.9223372437699E-06,0.000213056822377,8.44814008844813E-06,6.93808468022039E-05,0.041840847139146,0.010568477995259,0.031608921133951,3.5332787240383E-05
0.050787735314304,0.000291104853909,0.00753226500132,1.55099357718907E-05,0.012383317962536,0.000188863152261,3.04904056044107E-06,0.000355815443309,9.58344150958683E-06,8.98725468416841E-05,0.040855525440038,0.011624184529174,0.030091837810691,5.52525031272292E-05
