gbar_Ikdrf,gbar_Ikdrs,gbar_Ika,gkhbar_Ih,gbar_cat,gkbar_kca,g_passsd,g_passaxon,gkl_Kleaksd,gkl_Kleakaxon,gna_Nasoma,gna_Nadend,gna_Naaxon,gbar_IM
0.132949097283729,0.000240160632407,0.00447006700677,1.81474244381339E-05,0.007654001148095,0.000231459226207,7.25680265357357E-06,0.00033549468495,1.81310425780781E-05,0.000131238332447,0.021268570396291,0.034795036625969,0.041175850157676,2.0907442977788E-05
0.164282138440483,0.000259431698957,0.003902611944949,1.90338429505871E-05,0.008694201572264,0.000236222653756,5.85922818126927E-06,0.000458756101385,2.08272108697804E-05,8.95830420293865E-05,0.017177093294903,0.043859873006251,0.095349775221684,4.38128611779177E-05
0.138722285895734,0.000151767362928,0.00296038018755,1.90719725859494E-05,0.007771983818764,0.000263845975623,5.83642627546764E-06,0.000390796717202,2.0853160973532E-05,8.50424443957776E-05,0.0204631476064,0.0367316785086,0.038289943694853,1.06489281808806E-05
0.151399804540927,0.000175919102312,0.003915383317599,2.07064734264116E-05,0.007829833670221,0.000187026118182,7.00671124835799E-06,0.000276555718177,1.85403141003631E-05,0.00010950944015,0.01961252632222,0.038339611978125,0.060858455282748,2.25336276435441E-05
0.139630811893819,0.000163629206796,0.004976016635123,1.76724292259591E-05,0.007760652158157,0.000215046715208,7.16069648386804E-06,0.000383985915293,1.93325431991851E-05,9.81953808740327E-05,0.02032891397484,0.036322819292075,0.046087275414791,1.82808260381765E-05
0.143615162826415,9.50084139951041E-05,0.002291016021002,2.10523965650693E-05,0.007551744946724,0.000267545857627,7.39157258596377E-06,0.000240884579449,2.07382775913784E-05,0.000109522207274,0.019305807351218,0.03728739078434,0.046195366688107,1.8117794998937E-05
0.149119478676433,0.000158444488884,0.003815080523714,1.99811424984376E-05,0.007267709390506,0.00027317261517,6.50643714455421E-06,0.000352655172647,1.90549756963089E-05,9.6358732368273E-05,0.019724501526623,0.038315332200183,0.05634096634818,1.30953297249466E-05
0.136150858219218,0.000169552713635,0.003703702445631,1.84455590282444E-05,0.007284136279341,0.000206518837225,6.35416308233618E-06,0.000419932158702,2.01457277401985E-05,8.45619814389666E-05,0.018397333361994,0.035517963920001,0.059308551371575,1.92242355092817E-05
0.135133025541163,0.000196814549609,0.005627129003471,2.04446660150461E-05,0.007940560361763,0.000259815748089,6.42761716512641E-06,0.000360619011027,1.65098453956851E-05,0.0001295522078,0.024257592777755,0.033167443786768,0.033588090389297,1.75413354017949E-05
0.131460512816486,0.00035699081194,0.004177241766688,2.06292633481956E-05,0.007681663561757,0.000226509300894,7.23757913687919E-06,0.000301097588091,1.84135489679474E-05,0.000110310162696,0.018185189656974,0.034445270937509,0.057591060668866,2.53971692132455E-05
