gbar_Ikdrf,gbar_Ikdrs,gbar_Ika,gkhbar_Ih,gbar_cat,gkbar_kca,g_passsd,g_passaxon,gkl_Kleaksd,gkl_Kleakaxon,gna_Nasoma,gna_Nadend,gna_Naaxon,gbar_IM
0.103496634681579,0.000970338406542,0.007415425789005,4.19057060960769E-05,0.002607171771944,0.002536140460099,1.66310928241947E-05,0.000126646617843,3.2367675687718E-05,4.87305806720657E-05,0.045649975821692,0.021032729005814,0.087415452482801,3.92095151392604E-05
0.118677406372225,0.00069359250516,0.006216653623066,3.54171308449451E-05,0.00222092890685,0.003342811518811,1.26911345836679E-05,0.000387934288626,3.26139994458117E-05,9.42257202230765E-05,0.048057546126486,0.022703249249657,0.059983141426382,1.96943564511589E-05
0.120686875616569,0.000918100872978,0.00749055931111,3.83228366507026E-05,0.001950483994306,0.00337435747667,1.60809931338616E-05,0.000148762563309,2.98230170971809E-05,8.86872299687618E-05,0.046450358440556,0.023136967286565,0.086055851460391,4.33451305024869E-05
0.116222218811216,0.00120004612683,0.004561449194101,3.86315795170321E-05,0.002313698521692,0.002798037553138,1.64080338670921E-05,0.000201563614282,3.40273648443544E-05,6.84376448780813E-05,0.046261367564066,0.02233615926104,0.070906576695732,2.09071469836388E-05
0.108967031803226,0.001034081471958,0.005329539113443,3.909252385997E-05,0.00253917173399,0.002528373529531,1.50226879420602E-05,0.000229365174027,3.2161320033684E-05,9.8215552937975E-05,0.045925770866603,0.021283123652194,0.086415405024362,3.18846557476034E-05
0.109366762446187,0.000700400947609,0.004054181956912,3.85143998000386E-05,0.001937605150304,0.003307027456199,1.57192267935631E-05,0.000204482464345,3.42929775703141E-05,9.04550639519304E-05,0.041883669459267,0.022244305653849,0.076083467750693,4.05158087047788E-05
0.090998680736388,0.000929753487325,0.008768205922836,3.90140788124304E-05,0.002775453626501,0.00196535329698,1.50591846872296E-05,0.000251253096793,3.06525079204024E-05,8.43584695074391E-05,0.045406285866558,0.018126574155412,0.097776759635909,4.09205678846203E-05
0.107386149945345,0.001365682121392,0.005276779470839,3.9666987601423E-05,0.002806824809287,0.002081024442634,1.57834768156935E-05,0.000227993195189,3.3332738527075E-05,9.68758400060034E-05,0.045525268186603,0.021012003548721,0.097357775637429,1.30703562625445E-05
0.104956085280574,0.001140203390292,0.008322751559176,3.75716137887464E-05,0.002503384903053,0.002632919815399,1.30383617299732E-05,0.000370618605439,2.88768016445797E-05,0.000111714822071,0.047427531916442,0.021383048225245,0.018663392243932,2.66505375417201E-05
0.112348446257226,0.001010203013483,0.005162609380577,3.83486360444887E-05,0.002169976277802,0.002837223412468,1.43199513177985E-05,0.000342285901963,3.23986969249934E-05,0.000150940037254,0.045384406993093,0.022110962614612,0.079756537689859,3.02493652760463E-05
